Contrast,Correlation,Energy,Homogeneity,meanR,meanG,meanB,meanH,meanS,meanV,meanY,meanCb,meanCr,meanL,meanLA,meanLB,meanGray,Class
2.234304165,0.846213986,0.277617503,0.846005407,120.066092,80.05603448,79.43678161,0.103924146,0.246880262,0.470847419,94.9612069,121.9066092,145.5905172,37.73667479,15.6884471,6.81407874,91.94109195,1
1.982036565,0.119013083,0.812607535,0.926825447,181.5535714,127.7857143,126.7678571,0.020992871,0.2964485,0.71197479,139.4285714,119.5,151.9821429,58.53874854,20.53323942,8.841044072,143.7857143,1
3.242772109,0.541516802,0.184355217,0.778215399,152.4133333,93.22666667,94.75111111,0.551758312,0.366025962,0.597699346,111.4044444,119.9244444,153.8755556,45.80972991,23.88239813,9.330961816,111.1066667,1
3.50541958,0.746753474,0.156018404,0.765569084,126.6713287,79.97902098,81.7972028,0.652185157,0.290204119,0.496750309,96.83916084,121.8881119,148.3356643,38.80542282,18.91129739,6.844401022,94.17482517,1
2.981102694,0.745060037,0.178934951,0.784851792,151.5333333,97.03333333,101.0166667,0.715152179,0.303039824,0.594248366,113.675,121.6416667,151.6416667,46.53413238,21.88177203,6.77566105,113.825,1
2.422530864,0.614317427,0.211318016,0.774814815,156.23,96.32,97.03,0.49850109,0.360757094,0.612666667,114.17,119.44,154.23,47.10154133,24.01478061,9.812857357,114.33,1
3.179086538,0.519792189,0.169808907,0.703240873,162.4358974,110.5042735,113.7948718,0.871452829,0.292325241,0.637003519,124.5299145,121.7350427,150.5555556,51.46866782,20.59417712,6.423267692,126.4273504,1
2.16589614,0.758626203,0.154844089,0.781358168,152.3905882,99.46117647,99.30588235,0.33676923,0.306683186,0.59761015,115.0047059,120.0941176,151.2823529,47.17670281,20.723916,8.730709357,115.2588235,1
1.573347107,0.855622124,0.134528005,0.807699061,110.1368286,66.73913043,67.51662404,0.444940398,0.293144383,0.431909132,84.54475703,121.9092072,147.0127877,33.04901233,17.76369533,7.154100305,79.81841432,1
2.274957579,0.648982262,0.211177179,0.78899365,159.7689076,100.2142857,103.092437,0.795944976,0.335530136,0.626544736,117.6134454,120.4159664,153.9705882,48.6133191,23.88092399,8.419560942,118.3445378,1
4.547635113,0.710931308,0.12159768,0.689346544,126.2368421,86.0075188,88.59774436,0.683796212,0.240903134,0.49504644,100.4360902,123.1691729,145.4849624,39.99129847,15.98056789,4.948131361,98.31954887,1
2.599404762,0.348525739,0.733418978,0.901128236,191.2375,119.0625,101,0.032260983,0.452606502,0.74995098,134.9875,109.45,161,56.93231535,25.9496812,21.58418406,138.5625,1
2.449527692,0.769074471,0.491345668,0.86920152,195.075,126.1638889,113.4888889,0.023101134,0.371480361,0.765,140.825,112.3111111,159.1722222,58.76063794,24.48044521,17.47885426,145.3277778,1
3.421935262,0.490731351,0.730699249,0.901794077,205.4772727,135.3257576,121.969697,0.024901702,0.377975489,0.805793226,148.9545455,111.9242424,159.7727273,62.50204983,24.79097194,17.89754936,154.7348485,1
2.536989796,0.066479122,0.88245783,0.948444333,218.140625,143.328125,127.21875,0.029831218,0.416357372,0.855453431,156.71875,109.921875,162,66.30271544,26.29179414,20.12910505,163.84375,1
1.638568458,0.883747495,0.334906188,0.89987052,168.3862876,104.7608696,92.17447046,0.021205726,0.347725924,0.660338383,121.0791527,113.0880713,156.8372352,49.82602745,22.8109687,16.96474675,122.3439242,1
3.060942761,0.6662513,0.504835129,0.846159211,194.6083333,128.1,113.1416667,0.027787914,0.37842494,0.763169935,141.6333333,111.7583333,158.275,59.2507669,23.36921007,18.2611248,146.225,1
1.510916153,0.895624376,0.400639366,0.900632317,156.2277702,100.3207934,93.19630643,0.015617257,0.296763262,0.612657922,115.8105335,116.5417237,153.0766074,47.16564447,20.40943619,12.66598452,116.2270862,1
1.955578898,0.840480657,0.146328254,0.83551151,111.5222222,60.13703704,50.83333333,0.02001974,0.430758204,0.437342048,79.93333333,116.262963,151.2037037,31.44473481,20.43725736,15.0114283,74.45925926,1
3.216346154,0.686557299,0.13167785,0.754763336,130.7869822,82.3964497,74.18343195,0.020376526,0.373549427,0.512890126,98.39053254,117.2544379,149.8461538,39.77062111,18.48300064,12.79510016,95.97633136,1
2.983754209,0.591791899,0.310088589,0.801649731,174.7083333,108.4,106.05,0.005328916,0.353243174,0.685130719,125.8833333,117.225,157.3,52.36301466,25.53980774,12.23118036,127.95,1
3.394653263,0.711258863,0.161953653,0.793032402,154.4405594,95.62937063,87.43356643,0.017125021,0.357017094,0.605649253,112.4195804,115.6293706,154.3636364,46.1261991,22.05200456,14.23091014,112.3076923,1
1.982275132,0.543448099,0.246704127,0.778251764,169.8571429,101.3857143,97.2,0.009109475,0.40254767,0.666106443,120.2,116.0857143,158.4,50.13022008,26.69622551,14.03811168,121.3285714,1
2.882521645,0.494915969,0.11632543,0.673521374,172.0519481,112.5974026,117.3376623,0.819710461,0.320551076,0.674713522,128.3766234,121.3506494,153.8051948,53.30602682,23.72558874,7.063864142,130.9220779,1
1.778172348,0.573783097,0.333115659,0.819967345,169.9444444,106.8703704,107.1574074,0.472120227,0.35669279,0.666448802,124.0277778,118.787037,155.6666667,51.6879921,24.91667763,10.35517036,125.7685185,1
1.606060606,0.640270748,0.222066038,0.827291141,128.1574074,72.25,78.2037037,0.909829285,0.405594728,0.502578068,92.96296296,122.3333333,152.1111111,37.39085026,24.12766376,6.850645296,89.62037037,1
1.244617225,0.826447982,0.140108989,0.816199661,86.29583333,30.05,32.08333333,0.715506965,0.526753481,0.338415033,56.40833333,120.5833333,152.5458333,20.65463553,24.86877734,12.05721003,47.10416667,1
3.023649691,0.372176906,0.20237565,0.775418688,130.6111111,57.87777778,59.54444444,0.741026494,0.529398368,0.512200436,84.53333333,118.0333333,159.8222222,34.07564757,30.79249055,14.01288772,79.8,1
2.456743488,0.773850138,0.184219259,0.864736754,120.6970899,55.52513228,59.21957672,0.654751582,0.395331147,0.473321921,80.77910053,120.0542328,156.3399471,32.02937101,26.96955282,10.89776678,75.43121693,1
1.587890557,0.765866194,0.129059779,0.82214621,113.4172043,41.72795699,48.02795699,0.773528632,0.506592538,0.44477335,70.86451613,120.2204301,159.0032258,28.05354178,30.48401183,12.49467271,63.87526882,1
2.175260841,0.774825508,0.084952503,0.774482521,86.08439898,26.67007673,29.74936061,0.597313294,0.555786003,0.337585878,54.45012788,120.5319693,153.8670077,20.14136573,25.79942168,12.90000978,44.77237852,1
2.225617284,0.409407019,0.084443036,0.668370168,118.5888889,72.08888889,76.16666667,0.930919585,0.382474675,0.465054466,90.21111111,122.9,148.2222222,36.03631502,20.30255464,6.090198578,86.53333333,1
1.779238619,0.817303493,0.159483978,0.770790816,115.3482143,77.35714286,76.46428571,0.244530702,0.302144976,0.452345938,92.0625,121.9732143,144.7678571,36.8016499,15.52205604,6.90225721,88.61607143,1
2.134055736,0.721471312,0.107573646,0.782456727,156.2090909,101.1145455,108.06,0.804079554,0.312048175,0.61258467,117.6763636,122.8436364,151.7090909,48.39666248,22.55310115,5.464815709,118.3690909,1
2.044791667,0.748686048,0.640876977,0.89375744,167.3333333,126.2222222,130.7037037,0.907480516,0.2291361,0.65620915,135.4074074,123.9074074,145.6666667,56.38547258,16.26692981,3.694663399,139.0185185,1
2.254464286,0.281280674,0.152505118,0.732970285,186.65,132.675,138.2875,0.921967065,0.280955409,0.731960784,144.3375,122.4375,151.375,60.50540209,21.38373462,5.340128527,149.4375,1
2.760097789,0.56419178,0.255820216,0.823698676,190.0357143,144.0714286,148.6607143,0.913499717,0.224420839,0.745238095,151.9464286,123.1964286,147.8928571,63.57969478,17.74752041,4.280729735,158.4107143,1
3.109175717,0.729501307,0.190593685,0.796622865,170.1052632,129.4982456,131.8491228,0.785143339,0.201307226,0.667079463,137.8596491,123.0035088,145.6561404,56.94909829,15.38846756,4.64768998,141.8807018,1
2.27797619,0.279716082,0.369087715,0.790122,192.2625,137.8875,142.5625,0.911858144,0.267220066,0.753970588,148.8625,121.95,151.525,62.38833402,21.16150432,5.772338742,154.675,1
2.981429646,0.602069983,0.180902307,0.759454528,184.2892157,138.8529412,142.004902,0.838349661,0.221161733,0.722702807,147.1911765,122.6715686,147.754902,61.33199104,17.33186398,4.986107166,152.8137255,1
2.483573718,0.339665292,0.387648554,0.790949964,201.017094,154.4188034,156.6581197,0.889406094,0.222187545,0.788302329,160.8632479,122.0598291,148.3162393,67.48559873,17.45817939,5.49750512,168.6324786,1
2.770723684,0.575276155,0.188049871,0.715466614,170.95,130.9181818,130.4227273,0.111078815,0.228620066,0.670392157,138.6681818,121.8454545,145.6,57.94143769,15.07894489,6.135622184,142.8272727,1
2.037007025,0.782355025,0.138411407,0.786145891,146.9334239,99.10869565,109.1942935,0.79607135,0.269233421,0.576209506,114.3831522,125.3967391,148.2907609,46.61314876,20.05246221,2.237336997,114.5353261,1
2.004920125,0.833946765,0.430323872,0.8548546,185.7391304,149.3429952,147.1304348,0.017927274,0.179530666,0.728388747,153.3913043,121.6038647,144.1932367,63.90663602,12.84507687,6.14161407,159.9371981,1
1.847222222,-0.019237375,0.926882559,0.967013889,208.5102041,162.9387755,164.4285714,0.769959176,0.218896281,0.817687075,167.755102,121.8979592,147.9183673,70.8519422,16.95862753,5.670783695,176.6734694,1
1.850595238,0.572273639,0.344180295,0.846825913,186.545098,134.5294118,140.4627451,0.904420046,0.260598116,0.731549404,145.4705882,122.8784314,150.4196078,60.84072221,20.49050491,4.739997775,150.7764706,1
1.697124979,0.856482764,0.179513955,0.817907966,155.5741758,111.3489011,116.4542125,0.775119115,0.22732578,0.610094807,123.4826007,123.6657509,147.0595238,50.56558931,17.50215443,4.029627259,125.1446886,1
3.335399449,0.445773347,0.211909846,0.76126361,182.4652778,132.625,135.9930556,0.823387315,0.256787521,0.715550109,143.0486111,122.0763889,149.6527778,59.61855358,19.27471561,5.720705477,147.8819444,1
2.829469373,0.770417593,0.159547075,0.744635925,160.5461538,124.8307692,125.4307692,0.489901715,0.19327368,0.62959276,132.4384615,122.9384615,143.6,54.73238115,13.42249951,4.82317688,135.5538462,1
2.168836806,0.684203222,0.254840239,0.803320313,179.1728395,132.5925926,136.2962963,0.901846422,0.240206362,0.702638586,142.1604938,122.7037037,148.1975309,59.39788986,18.09930722,4.966290424,146.9506173,1
1.846246556,0.472579557,0.310474972,0.863384248,199.5416667,150.6319444,150.1666667,0.244224793,0.241951774,0.78251634,157.8958333,120.5763889,149.4930556,66.45256059,18.11282864,7.349633216,165.1944444,1
1.500174964,0.854138977,0.357213399,0.859219941,168.5425926,124.9351852,128.8777778,0.804785241,0.215998101,0.660953764,134.8808642,123.2253086,146.8450617,55.75335539,16.88717837,4.371991497,138.437037,1
1.926036394,0.824444357,0.195006588,0.832032874,127.5794045,88.03101737,87.00124069,0.164652996,0.246385081,0.50031139,101.6588089,121.7096774,145.4491315,40.85538987,15.3699448,6.880400637,99.72332506,1
5.940025253,0.158501365,0.105485888,0.538574735,225.2708333,180.8541667,177.8541667,0.01054614,0.210489458,0.883415033,182.4375,120,148,77.43013143,15.5792117,7.626403323,193.8541667,1
2.031232399,0.81325708,0.343775425,0.84257916,170.3723958,131.4427083,131.1848958,0.231859453,0.193147142,0.668127042,138.8611111,122.0920139,145.1241319,57.46425643,14.33563186,5.700451987,143.0477431,1
2.238114316,0.191053045,0.54389377,0.87339521,224.9423077,176.6346154,171.7115385,0.01542194,0.236709971,0.882126697,179.6730769,119.0192308,149.6538462,76.19541961,16.81210843,9.243638697,190.4230769,1
2.05540293,0.071058135,0.349302989,0.767118546,205.202381,156.6309524,151.9880952,0.014552392,0.259319471,0.804715219,162.6190476,119.0357143,149.7619048,68.88917415,17.37368682,9.425137737,170.5952381,1
2.715291525,0.582272246,0.26052596,0.792670437,192.4434389,110.1628959,102.5067873,0.040674648,0.434753662,0.754680153,130.9909502,112.4434389,164.6832579,54.91811797,31.05578865,18.18650946,133.8778281,1
2.119296611,0.827740042,0.170546741,0.819494777,154.1157895,76.67105263,81.70087719,0.587339003,0.37347559,0.604375645,102.2315789,118.7210526,161.6719298,41.67964264,30.65177406,11.69151022,100.3964912,1
1.777332371,0.857143261,0.209723157,0.846031399,137.8263989,68.23888092,65.5954089,0.134059987,0.377588067,0.540495682,92.20803443,116.5365854,158.741033,37.19165183,27.30099664,14.5635125,88.723099,1
2.452168367,0.396493629,0.23439859,0.735380224,162,82.234375,49.046875,0.047541818,0.690110919,0.635294118,103.796875,101.625,165.390625,43.85826332,29.90514415,33.41323451,102.296875,1
2.848605372,0.539639852,0.740480859,0.921751095,211.3030303,126.4924242,124.4090909,0.087345536,0.387458081,0.828639335,146.1818182,114.469697,165.4242424,61.53640138,32.06321291,15.06744918,151.6212121,1
3.044131563,0.77435056,0.437117124,0.845156105,173.974359,99.55384615,95.16923077,0.028289275,0.379856542,0.682252388,120.1384615,115.0717949,160.9794872,49.68580072,28.3244648,15.06746536,121.2461538,1
2.621882646,0.75717534,0.256991128,0.834343639,168.0890269,87.76190476,86.32505176,0.288966182,0.414450793,0.659172655,111.8488613,115.4202899,163.3975155,46.42131512,31.49162686,15.42743216,111.6190476,1
2.733191151,0.747452797,0.08162414,0.708180789,115.3107143,42.53214286,27.79642857,0.021947631,0.606848425,0.45219888,69.75,110.7321429,161.025,28.16215394,29.39397497,24.69648643,62.59642857,1
2.251540874,0.611326884,0.096334924,0.747795763,146.5424837,54.34640523,31.45424837,0.029352847,0.698234935,0.574676407,84.10130719,104.2810458,170.130719,35.97218901,36.22271435,32.6829989,79.30065359,1
1.859396786,0.834482416,0.127097275,0.763616986,111.7466667,45.45555556,26.91111111,0.025944902,0.540643885,0.438222222,70.26444444,110.0222222,158.4511111,28.09050724,26.29179769,24.58397138,63.16444444,1
2.913203984,0.585572094,0.097655261,0.720620612,119.8653846,52.67307692,24.78846154,0.049545843,0.738363347,0.470098039,75.76923077,105.7788462,159.4903846,30.7914834,26.84165166,30.0184089,69.56730769,1
2.536258013,0.614171074,0.124587118,0.68948781,129.1880342,51.48717949,24.79487179,0.038603815,0.736512925,0.506619742,77.58119658,104.7350427,164.025641,32.19535395,31.16434972,31.85848991,71.65811966,1
3.828888889,0.266154717,0.070741292,0.645468945,137.3545455,60.45454545,30.89090909,0.045188252,0.755452779,0.538645276,84.79090909,103.6545455,163.8909091,35.35289463,30.29544109,32.70675875,80.05454545,1
2.841447156,0.774708009,0.180871349,0.800029651,133.1680672,87.98319328,87.44117647,0.232931421,0.287466057,0.522227715,103.092437,121.1344538,147.8613445,41.67978755,17.85806045,7.680870099,101.4243697,1
0.903108466,0.178830305,0.304715631,0.857398254,148.1746032,96.17460317,97.53968254,0.424522428,0.354965633,0.581076875,112.0793651,120.8888889,150.5873016,46.37147071,21.32925654,7.978529226,111.8095238,1
1.984577922,0.472302622,0.542635744,0.860356434,191.4479167,134.53125,137.0520833,0.920096164,0.287211981,0.750776144,146.4166667,120.6458333,152.8333333,61.39760258,21.95296301,7.351532227,151.8125,1
1.135912698,0.846902421,0.065807233,0.693287037,119.175,67.7875,71.5125,0.987938725,0.431795624,0.467352941,87.825,122,150.65,35.01150297,22.59354651,7.398939277,83.525,1
2.545634921,0.420169759,0.140739166,0.774991733,141.9795918,89.36734694,99.06122449,0.92981086,0.365160103,0.556782713,107.1836735,124.5918367,150.4489796,43.70172656,22.75529054,3.532117277,106.2244898,1
1.283067633,0.81446773,0.248226766,0.906856449,145.6316667,96.23833333,91.43166667,0.013315614,0.336059841,0.571104575,110.8466667,118.7283333,150,45.61566474,19.07528286,10.78021447,110.4783333,1
2.847415123,0.4272723,0.397794276,0.860710428,189.4555556,133.3111111,135.0777778,0.484338426,0.285311938,0.742962963,145.0777778,120.5444444,152.5111111,60.75517993,21.53476356,7.631733777,150.2666667,1
1.15264784,0.851836676,0.471018044,0.905034422,186.1121121,127.2822823,125.9039039,0.204247653,0.288585248,0.72985142,140.2682683,118.7457457,153.9389389,58.4634576,22.04189459,9.809402077,144.7217217,1
1.874691358,0.676835573,0.39762099,0.842037296,206.2555556,150.4388889,152.2222222,0.545742352,0.262192542,0.808845316,159.7444444,120.5111111,152.3666667,66.93989412,20.88452859,7.271315053,167.3277778,1
3.133078231,0.136512701,0.465423342,0.866268829,149.7142857,95.625,85.16071429,0.025520903,0.408535696,0.587114846,110.9821429,115.5714286,152.3392857,46.00070025,20.51178996,14.96537054,110.6785714,1
1.348391209,0.894684249,0.375917428,0.91119817,170.1725826,114.9216646,115.6536108,0.470388643,0.26312402,0.667343461,128.9534884,120.1572827,152.2141983,52.98394998,20.90338808,8.188539785,131.5122399,1
2.846189994,0.823874649,0.16321113,0.796581753,133.45,86.86785714,78.39642857,0.020509464,0.315231975,0.523333333,101.725,117.3428571,149.0392857,40.95396832,17.14474793,12.15788597,99.825,1
3.137121212,0.53031653,0.04983758,0.557449495,203.5694444,143.2916667,133.3055556,0.023718654,0.345235906,0.798311547,153.5277778,114.9444444,155.125,65.13062461,21.54241983,14.46569051,160.2222222,1
3.036227052,0.787933846,0.442515122,0.897654652,184.1895425,133.2810458,133.6830065,0.388109494,0.224310056,0.722311931,143.5686275,120.7745098,150.3202614,59.32660917,18.78106665,7.244605543,148.503268,1
1.67690015,0.877818252,0.231829399,0.88175367,180.6952381,118.5455782,134.5333333,0.747315716,0.267533777,0.708608777,135.3394558,125.7959184,154.1496599,55.44886339,25.26704844,1.475967452,138.9482993,1
2.249091479,0.830990168,0.289228757,0.842986186,146.8266667,102.2166667,103.23,0.490550931,0.240073273,0.57579085,115.3333333,121.8666667,147.5133333,46.90604388,17.20029524,6.342885234,115.6733333,1
2.45963031,0.378821672,0.245503152,0.796053241,171.7176471,111.2882353,122.5647059,0.928943671,0.336108384,0.673402537,128.2058824,123.9823529,153.7176471,53.2671575,25.18060894,3.725365931,130.6294118,1
1.895560433,0.814010894,0.10433561,0.813848069,117.6481481,64.50308642,41.82253086,0.039655786,0.521877703,0.461365287,82.82716049,110.1697531,152.970679,33.07317779,19.86423283,22.62776376,77.80246914,1
2.473181818,0.687410811,0.431591529,0.8639329,166.338843,101.4214876,74.20661157,0.045974907,0.51182499,0.652309188,117.1487603,106.4710744,158.4545455,48.98582443,22.74731483,25.73730738,117.6859504,1
2.299579832,0.828526376,0.257252902,0.825842948,126.9925926,74.72592593,52.76296296,0.039199783,0.460239422,0.498010167,91.42592593,110.5962963,152.5222222,36.953121,18.8521167,21.34445567,87.87777778,1
1.575386905,0.742776428,0.226409537,0.832819101,143.1961905,76.35809524,48.46095238,0.044573469,0.59808647,0.561553688,96.0152381,105.8609524,159.3428571,39.92925079,25.08705034,28.24979243,93.15619048,1
2.950972105,0.80092987,0.186635957,0.821280013,116.0561224,65.69897959,46.10714286,0.038890998,0.494088796,0.455122049,83.45918367,111.9846939,151.5204082,33.25165102,18.85624498,20.29059135,78.50510204,1
1.400816327,0.808460383,0.322929982,0.86926319,139.8349206,94.37777778,90.52380952,0.011852401,0.315453259,0.548372238,108.3460317,119.7079365,148.2730159,44.49010718,17.66461662,9.566647742,107.4952381,1
1.851679739,0.84121071,0.310176797,0.857151528,130.8703008,89.11090226,85.84586466,0.013872401,0.283729173,0.513216866,102.9304511,120.4379699,146.6146617,41.68618631,16.09068112,8.542108193,101.2293233,1
1.560208014,0.607753664,0.363970094,0.88509227,175.4330484,123.6096866,111.6780627,0.029899258,0.35201129,0.687972739,134.2934473,115.0541311,151.5925926,56.38158181,18.3825745,14.43056983,137.7920228,1
1.575810185,0.559745876,0.212913794,0.788563516,118.9365079,70.50793651,55.65079365,0.036633087,0.499934525,0.466417678,87.53968254,114.3333333,150.3015873,35.23696042,18.83238346,17.55499569,83.25396825,1
1.07191358,0.617839222,0.88644934,0.960125018,205.9222222,152.2444444,144.7444444,0.019391534,0.289413159,0.807538126,159.9111111,116.8777778,152.1444444,67.50380219,18.93735264,11.76208407,167.4666667,1
2.65555174,0.530814688,0.710857525,0.903413148,193.1607143,136.3660714,126.1339286,0.023851527,0.323350373,0.757492997,146.6741071,115.0892857,153.7232143,61.63447845,20.04955734,13.98179383,152.1607143,1
3.125915751,0.704354965,0.185796957,0.747301442,149.8785714,102.7714286,88.93571429,0.033514999,0.371599959,0.587759104,114.9714286,114.9714286,149.6928571,47.32333707,16.59771216,14.96918909,115.2428571,1
2.445,0.577890713,0.20202107,0.773482253,118.63125,59.55625,63.1625,0.822391563,0.451633883,0.465220588,82.6875,120.83125,153.7,32.69480749,25.47408212,9.494922324,77.60625,1
1.803535354,0.819831268,0.226650723,0.796231714,134.5633333,79.19,84.38,0.860681349,0.369309797,0.527699346,98.73666667,122.0566667,151.9466667,39.85612073,23.20798497,6.810810623,96.32666667,1
2.790555556,0.684588216,0.049062071,0.570802469,175.3833333,109.5666667,113.6833333,0.989588121,0.375278523,0.687777778,127.4,120,156.5333333,53.41339171,26.68469947,8.763565692,129.7,1
2.761728896,0.425835409,0.635416392,0.864184833,166.9431818,101.9772727,106.6704545,0.943433202,0.370015823,0.654679144,120.7159091,120.4431818,156.1931818,50.0738957,26.36547103,8.417013603,121.9659091,1
2.328467481,0.82561605,0.418788569,0.879425065,122.8166352,73.01134216,75.97164461,0.741987191,0.326467936,0.481641277,91.78638941,121.9300567,149.7202268,36.43855771,20.49164553,7.002997308,88.24007561,1
2.910986009,0.610542595,0.194709599,0.763393283,158.745098,94.92156863,95.47058824,0.489096588,0.381836931,0.622529796,113.9346405,118.8039216,155.9738562,46.98749302,25.45746633,10.64639665,114.0653595,1
2.426348825,0.507798906,0.169643855,0.789817147,177.3162393,109.7948718,88.82051282,0.037530474,0.477354073,0.695357801,125.5555556,108.8034188,159.1367521,52.88506127,24.30607338,22.8161104,127.5555556,1
1.028655372,0.365978649,0.30446841,0.838748347,185.967033,113.3846154,90.01098901,0.039452763,0.509651428,0.729282482,129.7692308,107.021978,161.5274725,55.10150539,26.17441287,25.07533527,132.3956044,1
2.828057359,0.046252104,0.307874336,0.78198374,178.1875,109.875,95.66666667,0.027138767,0.452317203,0.69877451,126.5520833,111.6666667,159.0208333,53.15267874,25.35799359,19.28901884,128.65625,1
2.017278439,0.177074568,0.373554034,0.826064401,193.2539683,125.1746032,110.9047619,0.042937768,0.414893254,0.757858699,139.5873016,111.6666667,158.8888889,58.91754437,24.62310679,18.64074235,143.8888889,1
5.089090909,0.35035068,0.146043955,0.733105429,182.6818182,111.9363636,95.92727273,0.028550525,0.438294884,0.716399287,128.7181818,110.5454545,160.1909091,53.81317786,25.63239047,20.33309647,131.2363636,1
2.243009768,0.615241977,0.449529454,0.817886287,139.4642857,80.95,70.07142857,0.023814293,0.447849108,0.546918768,99.50714286,114.5714286,154.4642857,40.73130587,22.73107197,16.63219642,97.19285714,1
2.177054155,0.774452423,0.175882364,0.803910645,143.5238095,84.88888889,76.75793651,0.020451869,0.389080142,0.562838469,103.1468254,115.7460317,154.297619,42.09741616,22.44080624,14.68417238,101.484127,1
2.987244898,0.199847986,0.332332231,0.829537172,170.59375,103.609375,93.640625,0.021453055,0.441236193,0.668995098,121.21875,113.671875,158.15625,50.61052268,25.45620504,16.89655498,122.453125,1
1.877922078,0.171808293,0.375991627,0.825776902,167.4659091,97.79545455,92.51136364,0.011761061,0.440541724,0.656729055,117.375,115.3068182,158.9204545,49.00454756,27.40792785,15.16445383,117.9886364,1
2.146683673,0.500551861,0.251222635,0.811746842,141.234375,80.140625,67.296875,0.027941286,0.504987021,0.553860294,99.203125,113.296875,155.75,40.78829094,23.88343739,18.47439667,96.984375,1
3.84489899,0.387316493,0.322676037,0.807747775,143.3181818,85.91818182,74.23636364,0.026194301,0.453099746,0.562032086,103.3818182,114.3909091,154.0454545,42.3850813,21.94818975,16.5777016,101.7545455,1
2.378872863,0.700264509,0.065695854,0.720198985,108.1656805,49.07100592,44.15384615,0.118324117,0.536834251,0.424179139,72.84023669,117.0650888,154.3136095,28.57179292,24.76421366,15.7081953,66.15976331,1
1.525727513,0.293280367,0.1927902,0.779227293,153.0142857,85.2,74.7,0.021976541,0.50360181,0.600056022,105.5571429,113.3428571,158.5571429,43.87042485,26.77968259,18.44880319,104.2285714,1
1.95166227,0.856706029,0.216627251,0.842702431,123.6002886,64.76046176,51.90620491,0.024264442,0.456806281,0.484712673,85.46320346,113.6767677,154.7691198,34.22040403,22.86096265,18.29780834,80.89321789,1
2.643939394,0.664144716,0.507385733,0.845656616,154.3666667,86.325,71.075,0.027782121,0.49349741,0.605359477,106.1416667,111.2583333,158.9333333,44.00200672,25.94555339,20.73848424,104.9166667,1
2.867234848,0.657072142,0.341968218,0.815250982,169.7902098,96.66433566,78.93006993,0.029210557,0.480168192,0.66584396,116.0629371,109.3706294,161.3916084,48.511819,27.11270131,22.47888607,116.4825175,1
2.014650331,0.789902784,0.120847602,0.789921858,90.78991597,35.87815126,22.24369748,0.027753126,0.622162874,0.356038886,59.57563025,113.894958,153.105042,22.3867399,23.17950835,20.40971449,50.78151261,1
3.401035354,0.631058668,0.283075686,0.833822811,135.8636364,72.10909091,56.9,0.0277839,0.506961668,0.532798574,92.80909091,111.9818182,157.1090909,37.89092203,24.75400914,20.55147408,89.46363636,1
2.025031566,0.593950382,0.322331845,0.790526583,184.8686869,111.6060606,81.14141414,0.046553252,0.53263169,0.724975243,127.6565657,103.7878788,162.3636364,54.11137085,25.59252126,28.7908873,130.0606061,1
2.666937657,0.61406913,0.180476127,0.728402439,175.5494071,104.916996,71.02766798,0.050870311,0.558427828,0.688429048,120.9288538,102.6363636,161.4229249,51.01949071,24.47811292,30.30458622,122.1581028,1
3.843863636,0.590786879,0.132602996,0.689853626,166.1900826,97.51239669,72.65289256,0.040071883,0.51253206,0.651725814,114.9669421,106.9173554,159.9752066,48.01920992,24.6712478,25.37138773,115.1652893,1
2.275709707,0.752051138,0.212750052,0.810403039,138.5782313,75.42176871,55.25510204,0.03551578,0.531279767,0.543444044,95.00680272,109.8129252,157.1632653,38.94765973,23.9611133,22.99450771,92,1
3.634125712,0.584706754,0.299732306,0.761053506,163.6410256,97.88888889,76.35042735,0.037438925,0.483069165,0.641729512,114.8034188,108.7777778,158.4273504,47.84097449,23.76425392,23.0357374,115.0512821,1
2.403416149,0.749107051,0.243863626,0.825029606,144.6293996,77.75776398,63.61076605,0.024240256,0.469568331,0.567174116,98.5942029,111.9047619,158.3850932,40.46126604,25.62743719,20.14847448,96.12836439,1
2.884469697,0.764207747,0.553568457,0.877622475,141,77.5,61.59090909,0.029426136,0.495095205,0.552941176,97.31818182,111.6666667,157.0909091,39.91014343,24.29115578,20.53149981,94.65151515,1
2.7375,0.665768828,0.439055054,0.84957333,155.703125,87.515625,70.3046875,0.030566654,0.496161646,0.61060049,106.9882813,110.390625,159.2109375,44.33526285,25.60749053,21.66996075,105.9375,1
2.18264325,0.501732625,0.235685378,0.763442266,153.6071429,79.66964286,62.78571429,0.029367527,0.56125435,0.602380952,101.7857143,109.6428571,161.6607143,42.35723654,28.73034911,23.50197666,99.82142857,1
2.782892703,0.780678049,0.316781319,0.822953432,143.5113636,80.4724026,66.06655844,0.0250731,0.432703104,0.562789661,99.91071429,112.3230519,156.6996753,40.74221826,23.67707472,19.12124391,97.68344156,1
2.336206637,0.773974414,0.22675415,0.803300133,152.4102564,86.56837607,70.85683761,0.028257952,0.468895842,0.59768728,105.7115385,111.3482906,158.0598291,43.61946127,24.70207877,20.30796968,104.4615385,1
1.489920223,0.872813506,0.206760515,0.868854562,131.5146389,68.33051399,54.46454131,0.023673564,0.46160604,0.515743682,89.55107352,112.5718933,156.7384515,36.27896365,24.4341689,19.66869407,85.63435264,1
2.750270563,0.557291505,0.232272566,0.75920278,160.2787879,92.98787879,74.7030303,0.032944142,0.494387559,0.628544266,111.3393939,109.969697,158.8606061,46.37977098,25.07870322,21.93699505,111.0181818,1
